,champions,wins
3015,'Kalista**LeeSin',96
3016,'Chogath**LeeSin',96
3017,'DrMundo**Nami',96
3018,'Camille**Warwick',96
3019,'Garen**Hecarim',96
3020,'Evelynn**Lulu',96
3021,'Morgana**Vladimir',96
3022,'TahmKench**Yuumi',96
3023,'Caitlyn**Heimerdinger',96
3024,'Nidalee**Renekton',96
3025,'Ahri**Tryndamere',96
3026,'Nautilus**Nunu',96
3027,'Karma**Leblanc',96
3028,'Graves**Orianna',96
3029,'MissFortune**Syndra',96
3030,'Sion**Thresh',96
3031,'FiddleSticks**Morgana',96
3032,'FiddleSticks**Tristana',96
3033,'Morgana**Nidalee',96
3034,'Rengar**Senna',96
3035,'Kassadin**Leona',96
3036,'Darius**Irelia',96
3037,'Ashe**Sona',96
3038,'Swain**Vi',96
3039,'Akali**Shen',96
3040,'Ashe**Malzahar',96
3041,'Janna**Viego',96
3042,'Elise**Lux',96
3043,'Lucian**Shyvana',96
3044,'Jax**TwistedFate',96
3045,'Ornn**Samira',96
3046,'Ahri**Khazix',96
3047,'Diana**Shen',96
3048,'Malphite**Veigar',96
3049,'Jax**Swain',96
3050,'Gangplank**Jinx',96
3051,'Galio**Yone',96
3052,'Tristana**Velkoz',96
3053,'Chogath**Ekko',96
3054,'Aphelios**Pyke',96
3055,'Sona**Yone',95
3056,'Jhin**Sejuani',95
3057,'Graves**Riven',95
3058,'MasterYi**Ornn',95
3059,'Qiyana**Samira',95
3060,'Nautilus**Vex',95
3061,'JarvanIV**Zed',95
3062,'Nami**XinZhao',95
3063,'MissFortune**Ziggs',95
3064,'Diana**Sivir',95
3065,'Lucian**MissFortune',95
3066,'Jayce**Nami',95
3067,'Shaco**Xayah',95
3068,'Lulu**Poppy',95
3069,'Nami**Twitch',95
3070,'Katarina**Seraphine',95
3071,'Lulu**Sion',95
3072,'Yasuo**Yorick',95
3073,'Alistar**Talon',95
3074,'Twitch**Vex',95
3075,'Ezreal**Heimerdinger',95
3076,'Morgana**Ornn',95
3077,'Nocturne**Twitch',95
3078,'Akshan**Kaisa',95
3079,'Lucian**Velkoz',95
3080,'DrMundo**Veigar',95
3081,'Ekko**Gangplank',95
3082,'Camille**Nocturne',95
3083,'Caitlyn**Rakan',95
3084,'MonkeyKing**Yone',95
3085,'Qiyana**Teemo',95
3086,'Qiyana**Sett',95
3087,'Draven**Jax',95
3088,'Illaoi**Jinx',95
3089,'Ahri**Nautilus',95
3090,'Ezreal**MissFortune',95
3091,'Anivia**MasterYi',95
3092,'Graves**Rakan',95
3093,'Renekton**Tristana',95
3094,'MasterYi**Rakan',95
3095,'Akshan**Xerath',95
3096,'Akali**Seraphine',95
3097,'Darius**Swain',95
3098,'Malphite**Nidalee',94
3099,'Kayn**Maokai',94
3100,'Leona**Xayah',94
3101,'Ashe**MonkeyKing',94
3102,'Bard**Graves',94
3103,'FiddleSticks**Garen',94
3104,'Darius**Zyra',94
3105,'Kindred**Leblanc',94
3106,'Ahri**Pyke',94
3107,'Orianna**Thresh',94
3108,'Leona**Sion',94
3109,'Katarina**Trundle',94
3110,'Amumu**Viktor',94
3111,'Amumu**Aphelios',94
3112,'Darius**Soraka',94
3113,'Akshan**Thresh',94
3114,'Kayn**Ornn',94
3115,'Jax**Pantheon',94
3116,'Jax**XinZhao',94
3117,'Chogath**Yuumi',94
3118,'Pyke**Xerath',94
3119,'Malzahar**Thresh',94
3120,'Jayce**Talon',94
3121,'Ekko**Trundle',94
3122,'Katarina**Zyra',94
3123,'Karma**Malphite',94
3124,'Nami**Vex',94
3125,'Aatrox**Leblanc',94
3126,'DrMundo**Shaco',94
3127,'FiddleSticks**Senna',94
3128,'Orianna**Sett',94
3129,'Elise**Sett',94
3130,'Akshan**Warwick',94
3131,'Brand**Camille',94
3132,'Ahri**Yuumi',94
3133,'Ezreal**Ziggs',94
3134,'Alistar**Diana',94
3135,'Lux**Singed',94
3136,'Lulu**MonkeyKing',94
3137,'Kalista**Thresh',94
3138,'Blitzcrank**TahmKench',94
3139,'Caitlyn**Maokai',94
3140,'Katarina**Xerath',93
3141,'KogMaw**LeeSin',93
3142,'Twitch**Viktor',93
3143,'Ahri**Volibear',93
3144,'Mordekaiser**Swain',93
3145,'Gragas**Lux',93
3146,'Lucian**Syndra',93
3147,'MissFortune**Shyvana',93
3148,'Lux**Zyra',93
3149,'Leona**Pantheon',93
3150,'Akali**Draven',93
3151,'Khazix**Shen',93
3152,'Ashe**Sion',93
3153,'Gnar**Vayne',93
3154,'Vex**XinZhao',93
3155,'Annie**MasterYi',93
3156,'Sejuani**Yasuo',93
3157,'Xerath**Yuumi',93
3158,'Graves**Kayn',93
3159,'MissFortune**Udyr',93
3160,'JarvanIV**Malphite',93
3161,'Galio**Tristana',93
3162,'Malzahar**Senna',93
3163,'Camille**Hecarim',93
3164,'Sivir**Vi',93
3165,'Lillia**Senna',93
3166,'Blitzcrank**Evelynn',93
3167,'Alistar**Leblanc',93
3168,'MonkeyKing**Morgana',93
3169,'Diana**MasterYi',93
3170,'Cassiopeia**Vayne',93
3171,'Katarina**Yasuo',93
3172,'Brand**Shen',93
3173,'Draven**Warwick',93
3174,'Amumu**Brand',93
3175,'Amumu**Talon',93
3176,'Katarina**Riven',93
3177,'Amumu**Twitch',93
3178,'MonkeyKing**Senna',93
3179,'Sion**Zed',93
3180,'Malphite**Soraka',93
3181,'DrMundo**Nocturne',93
3182,'Ahri**DrMundo',92
3183,'Ekko**MonkeyKing',92
3184,'Sett**TwistedFate',92
3185,'Hecarim**Seraphine',92
3186,'Chogath**Pyke',92
3187,'Gnar**Thresh',92
3188,'Rammus**Teemo',92
3189,'Jhin**Rumble',92
3190,'Tristana**Zac',92
3191,'Aatrox**Senna',92
3192,'Senna**Sion',92
3193,'Poppy**Zed',92
3194,'Leona**Sivir',92
3195,'Leona**MonkeyKing',92
3196,'Gragas**Lucian',92
3197,'Seraphine**Shaco',92
3198,'Ahri**Nami',92
3199,'Diana**Draven',92
3200,'Annie**Senna',92
3201,'Sona**Viego',92
3202,'Senna**TwistedFate',92
3203,'Diana**DrMundo',92
3204,'Karma**Nocturne',92
3205,'Rakan**Samira',92
3206,'Nasus**Vi',92
3207,'Cassiopeia**MissFortune',92
3208,'Ashe**Kassadin',92
3209,'Bard**Kaisa',92
3210,'Jax**Khazix',92
3211,'Blitzcrank**Veigar',92
3212,'Alistar**Jayce',92
3213,'Bard**Jinx',92
3214,'Diana**Seraphine',92
3215,'Kayn**Orianna',92
3216,'Hecarim**Mordekaiser',92
3217,'Jhin**Olaf',92
3218,'Amumu**Jax',92
3219,'Evelynn**Senna',92
3220,'Alistar**Mordekaiser',92
3221,'Nautilus**Ziggs',92
3222,'Camille**Twitch',92
3223,'Nami**Samira',92
3224,'MissFortune**Olaf',92
3225,'Leblanc**Mordekaiser',92
3226,'Gragas**Jinx',92
3227,'Shen**Warwick',92
3228,'Kalista**Yasuo',92
3229,'Corki**Jhin',92
3230,'Veigar**Yuumi',92
3231,'Samira**Veigar',92
3232,'Shaco**TahmKench',91
3233,'Karma**Katarina',91
3234,'Irelia**Varus',91
3235,'Malphite**Volibear',91
3236,'Nidalee**Xerath',91
3237,'Jinx**Syndra',91
3238,'Gnar**LeeSin',91
3239,'Nautilus**Qiyana',91
3240,'MonkeyKing**Tristana',91
3241,'Pyke**Xayah',91
3242,'Aphelios**Garen',91
3243,'Karthus**Vayne',91
3244,'Lucian**Zoe',91
3245,'Kassadin**Khazix',91
3246,'Jinx**Sejuani',91
3247,'Qiyana**Tristana',91
3248,'Ekko**Viktor',91
3249,'Janna**MissFortune',91
3250,'Kayn**Kennen',91
3251,'Ahri**Hecarim',91
3252,'Gangplank**Lucian',91
3253,'JarvanIV**Vex',91
3254,'Jayce**Nautilus',91
3255,'XinZhao**Ziggs',91
3256,'Akali**Poppy',91
3257,'Jhin**Ziggs',91
3258,'Blitzcrank**MonkeyKing',91
3259,'Hecarim**Zyra',91
3260,'Alistar**Darius',91
3261,'Fizz**Khazix',91
3262,'MissFortune**Rell',91
3263,'Vladimir**Warwick',91
3264,'Senna**Vladimir',91
3265,'Akali**Zac',91
3266,'Shaco**Viego',91
3267,'Akali**JarvanIV',91
3268,'Chogath**Leona',91
3269,'Rakan**Zed',91
3270,'Graves**Velkoz',91
3271,'Aphelios**Jax',91
3272,'Katarina**Soraka',91
3273,'Evelynn**Samira',91
3274,'JarvanIV**Nami',91
3275,'Akshan**Irelia',91
3276,'Kayle**Khazix',91
3277,'Fizz**Nautilus',91
3278,'Shen**XinZhao',91
3279,'Pyke**Sivir',90
3280,'Lillia**Yuumi',90
3281,'Ornn**Xerath',90
3282,'Jax**Soraka',90
3283,'Ekko**Rakan',90
3284,'Hecarim**Twitch',90
3285,'Diana**Xayah',90
3286,'Draven**Mordekaiser',90
3287,'Rengar**Yuumi',90
3288,'Karma**Talon',90
3289,'Shaco**Zyra',90
3290,'Mordekaiser**Seraphine',90
3291,'Cassiopeia**Kayn',90
3292,'Alistar**Katarina',90
3293,'Vex**Yasuo',90
3294,'Caitlyn**Corki',90
3295,'Ekko**Warwick',90
3296,'Fiora**Soraka',90
3297,'Nautilus**Twitch',90
3298,'Kindred**Morgana',90
3299,'Lulu**Samira',90
3300,'Amumu**Blitzcrank',90
3301,'Cassiopeia**Kaisa',90
3302,'Shaco**Urgot',90
3303,'Ashe**Gangplank',90
3304,'Cassiopeia**Graves',90
3305,'Lillia**Lulu',90
3306,'Pyke**Riven',90
3307,'Blitzcrank**Ziggs',90
3308,'Mordekaiser**Rakan',90
3309,'FiddleSticks**Samira',90
3310,'Velkoz**Warwick',90
3311,'Ezreal**Kled',90
3312,'Jax**Nocturne',90
3313,'Khazix**Tryndamere',90
3314,'Jayce**Vex',90
3315,'Galio**Teemo',90
3316,'Shaco**TwistedFate',90
3317,'Camille**Zac',90
3318,'Evelynn**Morgana',90
3319,'Camille**JarvanIV',90
3320,'Kindred**Nautilus',90
3321,'Gragas**Irelia',90
3322,'Kaisa**Udyr',90
3323,'Morgana**Rengar',89
3324,'Trundle**Yuumi',89
3325,'Ryze**Yasuo',89
3326,'Twitch**Warwick',89
3327,'Kaisa**Zoe',89
3328,'Illaoi**Vayne',89
3329,'Vladimir**Yone',89
3330,'Lucian**Rumble',89
3331,'Ahri**Twitch',89
3332,'MasterYi**Volibear',89
3333,'MasterYi**Sona',89
3334,'DrMundo**Seraphine',89
3335,'Annie**Sett',89
3336,'Elise**Samira',89
3337,'Sylas**Tryndamere',89
3338,'Mordekaiser**Veigar',89
3339,'Leona**Qiyana',89
3340,'Riven**Shaco',89
3341,'Amumu**Lulu',89
3342,'Leblanc**TahmKench',89
3343,'Riven**Sylas',89
3344,'Kayle**Shaco',89
3345,'Camille**Pantheon',89
3346,'Akali**Karma',89
3347,'Twitch**XinZhao',89
3348,'Katarina**Poppy',89
3349,'Morgana**Rammus',89
3350,'Veigar**XinZhao',89
3351,'Aphelios**Khazix',89
3352,'Jinx**Zoe',89
3353,'Garen**Kassadin',89
3354,'Talon**Viego',89
3355,'Brand**Urgot',89
3356,'Kennen**Viego',89
3357,'Diana**Urgot',89
3358,'Darius**TwistedFate',89
3359,'Shen**Viktor',89
3360,'Galio**Khazix',89
3361,'Rumble**Vayne',89
3362,'Hecarim**Nasus',89
3363,'Jinx**Kennen',89
3364,'Gwen**Samira',89
3365,'Karma**XinZhao',88
3366,'Kaisa**Shyvana',88
3367,'Rumble**Thresh',88
3368,'Aatrox**Katarina',88
3369,'Chogath**Warwick',88
3370,'Fizz**Shaco',88
3371,'Leona**Zac',88
3372,'Amumu**Leblanc',88
3373,'Jhin**Quinn',88
3374,'TahmKench**Tristana',88
3375,'Talon**Ziggs',88
3376,'Aphelios**Malphite',88
3377,'Pyke**TwistedFate',88
3378,'Nautilus**Nidalee',88
3379,'Kaisa**Zilean',88
3380,'Kaisa**Rumble',88
3381,'Fiora**Khazix',88
3382,'Bard**LeeSin',88
3383,'Annie**Kayn',88
3384,'Nautilus**Urgot',88
3385,'Poppy**Pyke',88
3386,'Katarina**Xayah',88
3387,'Blitzcrank**Kassadin',88
3388,'Ashe**MissFortune',88
3389,'Ahri**Amumu',88
3390,'Kassadin**Senna',88
3391,'Fiora**XinZhao',88
3392,'Urgot**Viego',88
3393,'FiddleSticks**Thresh',88
3394,'Kayle**Twitch',88
3395,'Draven**XinZhao',88
3396,'Cassiopeia**Lucian',88
3397,'Galio**Jax',88
3398,'MasterYi**Neeko',88
3399,'LeeSin**Sion',88
3400,'Elise**Lulu',88
3401,'Brand**Vex',88
3402,'Khazix**Pantheon',88
3403,'LeeSin**Viego',88
3404,'Maokai**MasterYi',88
3405,'Sett**Shyvana',88
3406,'Jinx**Rakan',88
3407,'Irelia**Velkoz',88
3408,'Ezreal**Quinn',88
3409,'Leona**Ryze',88
3410,'Sivir**Sylas',88
3411,'Ekko**Galio',88
3412,'MasterYi**Varus',88
3413,'Ashe**Illaoi',88
3414,'Kayle**Samira',87
3415,'Akshan**Mordekaiser',87
3416,'Neeko**Vayne',87
3417,'Anivia**Sett',87
3418,'Darius**Velkoz',87
3419,'Ekko**Kayle',87
3420,'Anivia**Leona',87
3421,'Aphelios**Talon',87
3422,'Irelia**Maokai',87
3423,'Gnar**Tristana',87
3424,'Nocturne**Swain',87
3425,'Pyke**Twitch',87
3426,'Darius**JarvanIV',87
3427,'Shen**Xerath',87
3428,'Akali**Zyra',87
3429,'Draven**Katarina',87
3430,'Urgot**Warwick',87
3431,'Anivia**Tristana',87
3432,'Fizz**Teemo',87
3433,'Pantheon**Zed',87
3434,'Blitzcrank**Qiyana',87
3435,'Diana**Khazix',87
3436,'Soraka**XinZhao',87
3437,'Heimerdinger**MissFortune',87
3438,'Darius**Nidalee',87
3439,'Nautilus**Renekton',87
3440,'Diana**Pantheon',87
3441,'Kayle**Vi',87
3442,'Leblanc**Talon',87
3443,'Graves**Urgot',87
3444,'Aphelios**Camille',87
3445,'Chogath**Lulu',87
3446,'Garen**Zac',87
3447,'Gragas**MissFortune',87
3448,'Sion**Xerath',87
3449,'Camille**Nidalee',87
3450,'Varus**Zed',87
3451,'Tristana**Yorick',87
3452,'Fiora**Vex',87
3453,'Mordekaiser**Sett',87
3454,'Nidalee**Pyke',87
3455,'Udyr**Yone',87
3456,'Ekko**Leblanc',87
3457,'Karma**Shaco',87
3458,'Seraphine**XinZhao',87
3459,'Nocturne**Seraphine',87
3460,'Galio**Nocturne',87
3461,'Fizz**Warwick',87
3462,'Tryndamere**Zyra',87
3463,'Akshan**Nautilus',86
3464,'Aphelios**Fiora',86
3465,'Ashe**Zoe',86
3466,'Sion**Viego',86
3467,'Brand**Twitch',86
3468,'LeeSin**MonkeyKing',86
3469,'Graves**Ornn',86
3470,'Brand**JarvanIV',86
3471,'Ashe**Yorick',86
3472,'Soraka**Talon',86
3473,'Lillia**Nami',86
3474,'Lissandra**Vayne',86
3475,'Jayce**Soraka',86
3476,'LeeSin**Sona',86
3477,'Galio**Senna',86
3478,'Camille**Soraka',86
3479,'Akali**Sylas',86
3480,'Galio**Thresh',86
3481,'Garen**Udyr',86
3482,'MasterYi**Zilean',86
3483,'Lillia**Xerath',86
3484,'Ezreal**Olaf',86
3485,'Ornn**Yuumi',86
3486,'Amumu**Riven',86
3487,'Alistar**Viktor',86
3488,'Kindred**Senna',86
3489,'Rumble**Yasuo',86
3490,'Malzahar**Teemo',86
3491,'Draven**Vi',86
3492,'Anivia**Darius',86
3493,'Urgot**Yuumi',86
3494,'TahmKench**Warwick',86
3495,'Qiyana**Yasuo',86
3496,'Katarina**Sivir',86
3497,'Akshan**Teemo',86
3498,'Akshan**Lulu',86
3499,'Sona**Warwick',85
3500,'Graves**Trundle',85
3501,'Graves**Sona',85
3502,'Leblanc**Riven',85
3503,'Leona**Syndra',85
3504,'Caitlyn**Singed',85
3505,'Camille**Swain',85
3506,'Annie**LeeSin',85
3507,'LeeSin**Lissandra',85
3508,'Sivir**Teemo',85
3509,'Lux**Olaf',85
3510,'Galio**Morgana',85
3511,'Kennen**Leona',85
3512,'Khazix**Swain',85
3513,'Kayle**Warwick',85
3514,'Hecarim**Nautilus',85
3515,'Vayne**Yorick',85
3516,'Nasus**Vex',85
3517,'Draven**Soraka',85
3518,'Malphite**Viktor',85
3519,'Nasus**Swain',85
3520,'Nocturne**Soraka',85
3521,'Aatrox**Tristana',85
3522,'Shen**Twitch',85
3523,'Kassadin**Morgana',85
3524,'Kayle**Nami',85
3525,'Cassiopeia**Leona',85
3526,'Cassiopeia**Lux',85
3527,'Nami**Riven',85
3528,'Sett**Syndra',85
3529,'JarvanIV**Pyke',85
3530,'Nami**TwistedFate',85
3531,'Nocturne**Vex',85
3532,'Kassadin**Samira',85
3533,'Talon**Vex',85
3534,'Katarina**Yone',85
3535,'Gnar**Leona',85
3536,'DrMundo**Katarina',85
3537,'Caitlyn**Gnar',85
3538,'DrMundo**Viktor',85
3539,'Garen**Varus',85
3540,'Akshan**Shaco',85
3541,'Tristana**Vex',85
3542,'Akshan**Trundle',85
3543,'Draven**Shen',85
3544,'Anivia**Thresh',85
3545,'Leblanc**Vi',85
3546,'Trundle**Ziggs',85
3547,'Khazix**TahmKench',85
3548,'Aphelios**Volibear',85
3549,'Fizz**Jax',85
3550,'Akali**Sivir',85
3551,'Sylas**TahmKench',85
3552,'Janna**Kaisa',84
3553,'Braum**Ekko',84
3554,'Gwen**Kayn',84
3555,'Lux**Neeko',84
3556,'Pyke**Renekton',84
3557,'Malphite**Vex',84
3558,'Garen**JarvanIV',84
3559,'Graves**Lillia',84
3560,'Karma**Teemo',84
3561,'Blitzcrank**Kalista',84
3562,'Anivia**Lux',84
3563,'Neeko**Tristana',84
3564,'Ashe**Gwen',84
3565,'Graves**Sion',84
3566,'Nami**Nunu',84
3567,'Senna**Zac',84
3568,'Cassiopeia**Viego',84
3569,'Seraphine**Volibear',84
3570,'Ahri**Camille',84
3571,'Diana**Jayce',84
3572,'Graves**MonkeyKing',84
3573,'Diana**Sylas',84
3574,'Pantheon**Pyke',84
3575,'Annie**Lucian',84
3576,'Annie**Nautilus',84
3577,'Brand**Sivir',84
3578,'Kayn**Neeko',84
3579,'Anivia**Garen',84
3580,'Malphite**Swain',84
3581,'Gangplank**Morgana',84
3582,'Amumu**Fiora',84
3583,'Pantheon**XinZhao',84
3584,'Shaco**Sion',84
3585,'Nasus**XinZhao',84
3586,'Neeko**Viego',84
3587,'Diana**MonkeyKing',84
3588,'Khazix**Ryze',84
3589,'Kassadin**Warwick',84
3590,'Graves**KogMaw',84
3591,'Akshan**Garen',84
3592,'Draven**Shaco',84
3593,'Ekko**Varus',84
3594,'MonkeyKing**Nautilus',84
3595,'Camille**Veigar',84
3596,'Shaco**Vex',84
3597,'Ryze**Tristana',84
3598,'Nautilus**Trundle',84
3599,'Amumu**Yuumi',84
3600,'Soraka**Tryndamere',84
3601,'MissFortune**Singed',84
3602,'Garen**Kindred',83
3603,'Alistar**Khazix',83
3604,'Tristana**Zilean',83
3605,'Heimerdinger**MasterYi',83
3606,'Rengar**Sylas',83
3607,'Lux**Zoe',83
3608,'Lulu**TahmKench',83
3609,'Nami**Qiyana',83
3610,'Tristana**Udyr',83
3611,'Amumu**Nami',83
3612,'Pyke**Zac',83
3613,'Ahri**Nasus',83
3614,'Alistar**Malphite',83
3615,'Annie**Viego',83
3616,'Vi**Zyra',83
3617,'Camille**Karma',83
3618,'Sylas**Zyra',83
3619,'Darius**Qiyana',83
3620,'Annie**Leona',83
3621,'Kaisa**Karthus',83
3622,'Zed**Zilean',83
3623,'Alistar**Teemo',83
3624,'Ashe**Rammus',83
3625,'Leblanc**Zac',83
3626,'Mordekaiser**Volibear',83
3627,'Lulu**Nidalee',83
3628,'Galio**Warwick',83
3629,'MonkeyKing**Sylas',83
3630,'Diana**Zyra',83
3631,'Aphelios**Diana',83
3632,'Fiora**Kindred',83
3633,'Trundle**Veigar',83
3634,'Chogath**Nocturne',83
3635,'Amumu**Draven',83
3636,'Karma**Lux',83
3637,'Thresh**Udyr',83
3638,'Fizz**Nasus',83
3639,'Malzahar**Viego',83
3640,'Velkoz**Vi',83
3641,'Teemo**Zac',83
3642,'Garen**TwistedFate',83
3643,'Kaisa**Syndra',83
3644,'Lux**Velkoz',83
3645,'Diana**Karma',83
3646,'Amumu**MasterYi',83
3647,'Seraphine**Vi',83
3648,'Shen**Veigar',83
3649,'Leona**Orianna',83
3650,'Khazix**Ziggs',83
3651,'Ornn**Tristana',83
3652,'Darius**Draven',83
3653,'Annie**Darius',83
3654,'Volibear**Xayah',83
3655,'Diana**Shaco',83
3656,'Evelynn**Jax',83
3657,'Nocturne**Tryndamere',82
3658,'Shen**Vi',82
3659,'Heimerdinger**Kaisa',82
3660,'Leona**Shyvana',82
3661,'Sett**Sona',82
3662,'Leblanc**Soraka',82
3663,'Anivia**Khazix',82
3664,'Graves**Janna',82
3665,'Lucian**Tristana',82
3666,'JarvanIV**Tristana',82
3667,'Akshan**Lillia',82
3668,'Hecarim**Tryndamere',82
3669,'Amumu**Veigar',82
3670,'Nami**Shen',82
3671,'Ornn**Senna',82
3672,'Sett**Zoe',82
3673,'Annie**Tristana',82
3674,'Shaco**Swain',82
3675,'Jhin**Taliyah',82
3676,'Gangplank**Yasuo',82
3677,'Lucian**Maokai',82
3678,'Camille**Irelia',82
3679,'Kayle**XinZhao',82
3680,'Camille**Draven',82
3681,'Senna**Shyvana',82
3682,'Sion**Yuumi',82
3683,'Nasus**Seraphine',82
3684,'Lucian**Orianna',82
3685,'Jinx**Rumble',82
3686,'Kennen**MasterYi',82
3687,'Graves**Lissandra',82
3688,'Karthus**Zed',82
3689,'Diana**Sion',82
3690,'DrMundo**Warwick',82
3691,'Heimerdinger**Kayn',82
3692,'Nidalee**Pantheon',82
3693,'Viego**Zilean',82
3694,'Pantheon**Ziggs',82
3695,'Sejuani**Vayne',82
3696,'Syndra**Viego',82
3697,'Aphelios**Nautilus',82
3698,'Mordekaiser**Qiyana',82
3699,'Viktor**Xayah',81
3700,'Ekko**XinZhao',81
3701,'Kayle**Nocturne',81
3702,'Kayle**Senna',81
3703,'Singed**Yone',81
3704,'Aphelios**Jayce',81
3705,'Swain**Trundle',81
3706,'Draven**Tryndamere',81
3707,'Ahri**Mordekaiser',81
3708,'Ahri**Xerath',81
3709,'Garen**Lillia',81
3710,'Brand**Hecarim',81
3711,'Draven**Viktor',81
3712,'Ahri**Malphite',81
3713,'Twitch**Veigar',81
3714,'Kennen**Talon',81
3715,'Orianna**Samira',81
3716,'Caitlyn**Kled',81
3717,'Garen**Malphite',81
3718,'Camille**Xayah',81
3719,'Kindred**Malphite',81
3720,'Shen**Talon',81
3721,'Katarina**TahmKench',81
3722,'Galio**Mordekaiser',81
3723,'Bard**Yone',81
3724,'Bard**Irelia',81
3725,'Fiora**Karma',81
3726,'Tryndamere**Veigar',81
3727,'Akshan**Zyra',81
3728,'Soraka**Twitch',81
3729,'Evelynn**Sylas',81
3730,'Draven**Talon',81
3731,'Braum**Kayn',81
3732,'Jinx**Lissandra',81
3733,'Jinx**Rammus',81
3734,'Hecarim**Veigar',81
3735,'Aatrox**XinZhao',81
3736,'Swain**Sylas',81
3737,'Vex**Volibear',81
3738,'Shaco**Volibear',81
3739,'Senna**Udyr',81
3740,'Katarina**Zac',81
3741,'Ashe**Cassiopeia',81
3742,'Maokai**Sett',81
3743,'Amumu**TahmKench',81
3744,'Singed**Thresh',81
3745,'Senna**Vex',81
3746,'Fizz**Irelia',81
3747,'Lucian**Rakan',81
3748,'Jayce**TwistedFate',81
3749,'TahmKench**Viktor',80
3750,'MasterYi**Yorick',80
3751,'Nami**Sion',80
3752,'JarvanIV**Mordekaiser',80
3753,'Nocturne**Sivir',80
3754,'Alistar**Camille',80
3755,'Akshan**Brand',80
3756,'Rengar**Yone',80
3757,'KogMaw**Lux',80
3758,'Jayce**Vi',80
3759,'Gnar**Graves',80
3760,'Diana**TahmKench',80
3761,'Blitzcrank**Syndra',80
3762,'Lulu**Xerath',80
3763,'Braum**MissFortune',80
3764,'Kassadin**Pyke',80
3765,'FiddleSticks**Lulu',80
3766,'Brand**Sion',80
3767,'Rumble**Yone',80
3768,'Nautilus**TwistedFate',80
3769,'Lulu**Rengar',80
3770,'TahmKench**Talon',80
3771,'Leblanc**Trundle',80
3772,'Galio**XinZhao',80
3773,'Shaco**Vladimir',80
3774,'Ahri**Trundle',80
3775,'Blitzcrank**Gangplank',80
3776,'Ekko**Veigar',80
3777,'Samira**Sion',80
3778,'Lucian**Neeko',80
3779,'Kindred**Samira',80
3780,'Senna**Swain',80
3781,'Chogath**Vi',80
3782,'Leblanc**Shen',80
3783,'Ornn**Shaco',80
3784,'Gnar**Lucian',80
3785,'Janna**Yone',80
3786,'Anivia**Yasuo',80
3787,'Amumu**Soraka',80
3788,'Draven**Xerath',80
3789,'Gwen**Nautilus',80
3790,'Kennen**Yuumi',80
3791,'Heimerdinger**Jinx',80
3792,'Braum**Caitlyn',80
3793,'MonkeyKing**Samira',80
3794,'Amumu**Viego',80
3795,'LeeSin**Neeko',80
3796,'Soraka**Viktor',80
3797,'Samira**Zyra',80
3798,'MonkeyKing**Yuumi',80
3799,'KogMaw**Sett',80
3800,'Jax**Vi',80
3801,'Karma**Khazix',80
3802,'Alistar**Fiora',80
3803,'Shen**Soraka',80
3804,'Draven**Malphite',80
3805,'Nocturne**Pantheon',79
3806,'Morgana**Udyr',79
3807,'Anivia**Warwick',79
3808,'Malphite**Trundle',79
3809,'Kassadin**Tristana',79
3810,'Sona**Sylas',79
3811,'Fizz**Lulu',79
3812,'Heimerdinger**Yasuo',79
3813,'Draven**Nasus',79
3814,'Elise**Leona',79
3815,'Khazix**Velkoz',79
3816,'Annie**Garen',79
3817,'Illaoi**Morgana',79
3818,'Brand**Veigar',79
3819,'Tristana**TwistedFate',79
3820,'Annie**Graves',79
3821,'Akshan**Nami',79
3822,'Blitzcrank**Xerath',79
3823,'Annie**Morgana',79
3824,'Diana**Riven',79
3825,'Annie**Thresh',79
3826,'Gwen**Tristana',79
3827,'Nunu**Viktor',79
3828,'Tristana**Vayne',79
3829,'Ryze**Senna',79
3830,'DrMundo**Vi',79
3831,'Neeko**Sett',79
3832,'Alistar**Jax',79
3833,'Volibear**Zyra',79
3834,'TahmKench**Veigar',79
3835,'Irelia**Zilean',79
3836,'Teemo**TwistedFate',79
3837,'Urgot**Veigar',79
3838,'Swain**Tryndamere',79
3839,'Ornn**Zed',79
3840,'Vi**Xayah',79
3841,'Fiora**Viktor',79
3842,'Ekko**Maokai',79
3843,'Evelynn**Nami',79
3844,'Ashe**Heimerdinger',79
3845,'FiddleSticks**Yuumi',79
3846,'Alistar**Warwick',79
3847,'Viego**Zoe',79
3848,'Pyke**Sion',78
3849,'Camille**Seraphine',78
3850,'Mordekaiser**Sivir',78
3851,'Shyvana**Tristana',78
3852,'Mordekaiser**Nunu',78
3853,'Illaoi**Kaisa',78
3854,'Ekko**Khazix',78
3855,'Darius**Ryze',78
3856,'Akali**MonkeyKing',78
3857,'Ekko**Vex',78
3858,'Gangplank**Kayn',78
3859,'Kayn**KogMaw',78
3860,'Samira**TahmKench',78
3861,'Vex**Xayah',78
3862,'Aatrox**Talon',78
3863,'Diana**Talon',78
3864,'Amumu**Malzahar',78
3865,'Galio**Leona',78
3866,'Jinx**Olaf',78
3867,'Darius**Kassadin',78
3868,'Galio**Sylas',78
3869,'Karma**Viktor',78
3870,'Evelynn**Katarina',78
3871,'Ahri**Vi',78
3872,'MonkeyKing**Viego',78
3873,'Ornn**Pyke',78
3874,'Sylas**Ziggs',78
3875,'Ekko**Janna',78
3876,'Lissandra**Viego',78
3877,'DrMundo**Zyra',78
3878,'Evelynn**Tryndamere',78
